id,avaliacao_id,grupo,dominio,score,categoria,criado_em
647,10096,7,Sa├║de e Bem-Estar,91.67,alto,2026-03-18 16:10:15.276468
648,10096,8,Comportamentos Ofensivos,0.00,baixo,2026-03-18 16:10:15.276468
649,10096,9,Comportamento de Jogo,0.00,baixo,2026-03-18 16:10:15.276468
650,10096,10,Endividamento Financeiro,43.75,medio,2026-03-18 16:10:15.276468
651,10098,1,Demandas no Trabalho,81.25,alto,2026-03-18 16:41:06.325021
652,10098,2,Organiza├º├úo e Conte├║do do Trabalho,43.75,medio,2026-03-18 16:41:06.325021
653,10098,3,Rela├º├Áes Sociais e Lideran├ºa,33.33,medio,2026-03-18 16:41:06.325021
654,10098,4,Interface Trabalho-Indiv├¡duo,25.00,baixo,2026-03-18 16:41:06.325021
655,10098,5,Valores Organizacionais,50.00,medio,2026-03-18 16:41:06.325021
656,10098,6,Tra├ºos de Personalidade,62.50,medio,2026-03-18 16:41:06.325021
657,10098,7,Sa├║de e Bem-Estar,66.67,alto,2026-03-18 16:41:06.325021
658,10098,8,Comportamentos Ofensivos,0.00,baixo,2026-03-18 16:41:06.325021
659,10098,9,Comportamento de Jogo,0.00,baixo,2026-03-18 16:41:06.325021
660,10098,10,Endividamento Financeiro,43.75,medio,2026-03-18 16:41:06.325021
661,10128,1,Demandas no Trabalho,56.25,medio,2026-03-18 16:50:03.12149
662,10128,2,Organiza├º├úo e Conte├║do do Trabalho,93.75,alto,2026-03-18 16:50:03.12149
663,10128,3,Rela├º├Áes Sociais e Lideran├ºa,91.67,alto,2026-03-18 16:50:03.12149
664,10128,4,Interface Trabalho-Indiv├¡duo,37.50,medio,2026-03-18 16:50:03.12149
665,10128,5,Valores Organizacionais,83.33,alto,2026-03-18 16:50:03.12149
666,10128,6,Tra├ºos de Personalidade,75.00,alto,2026-03-18 16:50:03.12149
667,10128,7,Sa├║de e Bem-Estar,25.00,baixo,2026-03-18 16:50:03.12149
668,10128,8,Comportamentos Ofensivos,0.00,baixo,2026-03-18 16:50:03.12149
669,10128,9,Comportamento de Jogo,25.00,baixo,2026-03-18 16:50:03.12149
670,10128,10,Endividamento Financeiro,37.50,medio,2026-03-18 16:50:03.12149
671,10093,1,Demandas no Trabalho,25.00,baixo,2026-03-18 18:51:41.874417
672,10093,2,Organiza├º├úo e Conte├║do do Trabalho,87.50,alto,2026-03-18 18:51:41.874417
673,10093,3,Rela├º├Áes Sociais e Lideran├ºa,70.83,alto,2026-03-18 18:51:41.874417
674,10093,4,Interface Trabalho-Indiv├¡duo,31.25,baixo,2026-03-18 18:51:41.874417
675,10093,5,Valores Organizacionais,66.67,alto,2026-03-18 18:51:41.874417
676,10093,6,Tra├ºos de Personalidade,87.50,alto,2026-03-18 18:51:41.874417
677,10093,7,Sa├║de e Bem-Estar,41.67,medio,2026-03-18 18:51:41.874417
678,10093,8,Comportamentos Ofensivos,0.00,baixo,2026-03-18 18:51:41.874417
679,10093,9,Comportamento de Jogo,0.00,baixo,2026-03-18 18:51:41.874417
680,10093,10,Endividamento Financeiro,62.50,medio,2026-03-18 18:51:41.874417
681,10104,1,Demandas no Trabalho,43.75,medio,2026-03-19 13:56:31.238867
682,10104,2,Organiza├º├úo e Conte├║do do Trabalho,62.50,medio,2026-03-19 13:56:31.238867
683,10104,3,Rela├º├Áes Sociais e Lideran├ºa,66.67,alto,2026-03-19 13:56:31.238867
684,10104,4,Interface Trabalho-Indiv├¡duo,18.75,baixo,2026-03-19 13:56:31.238867
685,10104,5,Valores Organizacionais,41.67,medio,2026-03-19 13:56:31.238867
686,10104,6,Tra├ºos de Personalidade,75.00,alto,2026-03-19 13:56:31.238867
687,10104,7,Sa├║de e Bem-Estar,33.33,medio,2026-03-19 13:56:31.238867
688,10104,8,Comportamentos Ofensivos,0.00,baixo,2026-03-19 13:56:31.238867
689,10104,9,Comportamento de Jogo,0.00,baixo,2026-03-19 13:56:31.238867
690,10104,10,Endividamento Financeiro,6.25,baixo,2026-03-19 13:56:31.238867
691,10090,1,Demandas no Trabalho,56.25,medio,2026-03-19 14:38:51.676173
692,10090,2,Organiza├º├úo e Conte├║do do Trabalho,68.75,alto,2026-03-19 14:38:51.676173
693,10090,3,Rela├º├Áes Sociais e Lideran├ºa,58.33,medio,2026-03-19 14:38:51.676173
694,10090,4,Interface Trabalho-Indiv├¡duo,56.25,medio,2026-03-19 14:38:51.676173
695,10090,5,Valores Organizacionais,58.33,medio,2026-03-19 14:38:51.676173
696,10090,6,Tra├ºos de Personalidade,62.50,medio,2026-03-19 14:38:51.676173
697,10090,7,Sa├║de e Bem-Estar,50.00,medio,2026-03-19 14:38:51.676173
698,10090,8,Comportamentos Ofensivos,0.00,baixo,2026-03-19 14:38:51.676173
699,10090,9,Comportamento de Jogo,6.25,baixo,2026-03-19 14:38:51.676173
700,10090,10,Endividamento Financeiro,18.75,baixo,2026-03-19 14:38:51.676173
701,10102,1,Demandas no Trabalho,62.50,medio,2026-03-19 19:37:35.180143
702,10102,2,Organiza├º├úo e Conte├║do do Trabalho,56.25,medio,2026-03-19 19:37:35.180143
703,10102,3,Rela├º├Áes Sociais e Lideran├ºa,33.33,medio,2026-03-19 19:37:35.180143
704,10102,4,Interface Trabalho-Indiv├¡duo,18.75,baixo,2026-03-19 19:37:35.180143
705,10102,5,Valores Organizacionais,50.00,medio,2026-03-19 19:37:35.180143
706,10102,6,Tra├ºos de Personalidade,37.50,medio,2026-03-19 19:37:35.180143
707,10102,7,Sa├║de e Bem-Estar,75.00,alto,2026-03-19 19:37:35.180143
708,10102,8,Comportamentos Ofensivos,25.00,baixo,2026-03-19 19:37:35.180143
709,10102,9,Comportamento de Jogo,0.00,baixo,2026-03-19 19:37:35.180143
710,10102,10,Endividamento Financeiro,37.50,medio,2026-03-19 19:37:35.180143
711,10103,1,Demandas no Trabalho,43.75,medio,2026-03-19 20:10:01.720958
712,10103,2,Organiza├º├úo e Conte├║do do Trabalho,93.75,alto,2026-03-19 20:10:01.720958
713,10103,3,Rela├º├Áes Sociais e Lideran├ºa,91.67,alto,2026-03-19 20:10:01.720958
714,10103,4,Interface Trabalho-Indiv├¡duo,56.25,medio,2026-03-19 20:10:01.720958
715,10103,5,Valores Organizacionais,58.33,medio,2026-03-19 20:10:01.720958
716,10103,6,Tra├ºos de Personalidade,100.00,alto,2026-03-19 20:10:01.720958
717,10103,7,Sa├║de e Bem-Estar,58.33,medio,2026-03-19 20:10:01.720958
718,10103,8,Comportamentos Ofensivos,0.00,baixo,2026-03-19 20:10:01.720958
719,10103,9,Comportamento de Jogo,0.00,baixo,2026-03-19 20:10:01.720958
720,10103,10,Endividamento Financeiro,12.50,baixo,2026-03-19 20:10:01.720958
721,10137,1,Demandas no Trabalho,50.00,medio,2026-03-20 11:35:21.266516
722,10137,2,Organiza├º├úo e Conte├║do do Trabalho,50.00,medio,2026-03-20 11:35:21.266516
723,10137,3,Rela├º├Áes Sociais e Lideran├ºa,50.00,medio,2026-03-20 11:35:21.266516
724,10137,4,Interface Trabalho-Indiv├¡duo,50.00,medio,2026-03-20 11:35:21.266516
725,10137,5,Valores Organizacionais,50.00,medio,2026-03-20 11:35:21.266516
726,10137,6,Tra├ºos de Personalidade,50.00,medio,2026-03-20 11:35:21.266516
727,10137,7,Sa├║de e Bem-Estar,50.00,medio,2026-03-20 11:35:21.266516
728,10137,8,Comportamentos Ofensivos,58.33,medio,2026-03-20 11:35:21.266516
729,10137,9,Comportamento de Jogo,50.00,medio,2026-03-20 11:35:21.266516
730,10137,10,Endividamento Financeiro,50.00,medio,2026-03-20 11:35:21.266516
731,10099,1,Demandas no Trabalho,31.25,baixo,2026-03-20 12:36:50.927883
732,10099,2,Organiza├º├úo e Conte├║do do Trabalho,100.00,alto,2026-03-20 12:36:50.927883
733,10099,3,Rela├º├Áes Sociais e Lideran├ºa,79.17,alto,2026-03-20 12:36:50.927883
734,10099,4,Interface Trabalho-Indiv├¡duo,31.25,baixo,2026-03-20 12:36:50.927883
735,10099,5,Valores Organizacionais,75.00,alto,2026-03-20 12:36:50.927883
736,10099,6,Tra├ºos de Personalidade,87.50,alto,2026-03-20 12:36:50.927883
737,10099,7,Sa├║de e Bem-Estar,33.33,medio,2026-03-20 12:36:50.927883
738,10099,8,Comportamentos Ofensivos,0.00,baixo,2026-03-20 12:36:50.927883
739,10099,9,Comportamento de Jogo,0.00,baixo,2026-03-20 12:36:50.927883
740,10099,10,Endividamento Financeiro,6.25,baixo,2026-03-20 12:36:50.927883
741,10100,1,Demandas no Trabalho,25.00,baixo,2026-03-20 14:47:11.4963
742,10100,2,Organiza├º├úo e Conte├║do do Trabalho,100.00,alto,2026-03-20 14:47:11.4963
743,10100,3,Rela├º├Áes Sociais e Lideran├ºa,66.67,alto,2026-03-20 14:47:11.4963
744,10100,4,Interface Trabalho-Indiv├¡duo,31.25,baixo,2026-03-20 14:47:11.4963
745,10100,5,Valores Organizacionais,75.00,alto,2026-03-20 14:47:11.4963
746,10100,6,Tra├ºos de Personalidade,100.00,alto,2026-03-20 14:47:11.4963
747,10100,7,Sa├║de e Bem-Estar,8.33,baixo,2026-03-20 14:47:11.4963
748,10100,8,Comportamentos Ofensivos,0.00,baixo,2026-03-20 14:47:11.4963
749,10100,9,Comportamento de Jogo,25.00,baixo,2026-03-20 14:47:11.4963
750,10100,10,Endividamento Financeiro,18.75,baixo,2026-03-20 14:47:11.4963
751,10117,1,Demandas no Trabalho,31.25,baixo,2026-03-23 16:39:57.054564
752,10117,2,Organiza├º├úo e Conte├║do do Trabalho,81.25,alto,2026-03-23 16:39:57.054564
753,10117,3,Rela├º├Áes Sociais e Lideran├ºa,91.67,alto,2026-03-23 16:39:57.054564
754,10117,4,Interface Trabalho-Indiv├¡duo,18.75,baixo,2026-03-23 16:39:57.054564
755,10117,5,Valores Organizacionais,66.67,alto,2026-03-23 16:39:57.054564
756,10117,6,Tra├ºos de Personalidade,75.00,alto,2026-03-23 16:39:57.054564
757,10117,7,Sa├║de e Bem-Estar,50.00,medio,2026-03-23 16:39:57.054564
758,10117,8,Comportamentos Ofensivos,0.00,baixo,2026-03-23 16:39:57.054564
759,10117,9,Comportamento de Jogo,0.00,baixo,2026-03-23 16:39:57.054564
760,10117,10,Endividamento Financeiro,31.25,baixo,2026-03-23 16:39:57.054564
761,10092,1,Demandas no Trabalho,43.75,medio,2026-03-23 16:45:41.038887
762,10092,2,Organiza├º├úo e Conte├║do do Trabalho,68.75,alto,2026-03-23 16:45:41.038887
763,10092,3,Rela├º├Áes Sociais e Lideran├ºa,54.17,medio,2026-03-23 16:45:41.038887
764,10092,4,Interface Trabalho-Indiv├¡duo,56.25,medio,2026-03-23 16:45:41.038887
765,10092,5,Valores Organizacionais,58.33,medio,2026-03-23 16:45:41.038887
766,10092,6,Tra├ºos de Personalidade,75.00,alto,2026-03-23 16:45:41.038887
767,10092,7,Sa├║de e Bem-Estar,75.00,alto,2026-03-23 16:45:41.038887
768,10092,8,Comportamentos Ofensivos,0.00,baixo,2026-03-23 16:45:41.038887
769,10092,9,Comportamento de Jogo,12.50,baixo,2026-03-23 16:45:41.038887
770,10092,10,Endividamento Financeiro,31.25,baixo,2026-03-23 16:45:41.038887
771,10095,1,Demandas no Trabalho,75.00,alto,2026-03-24 18:02:14.850262
772,10095,2,Organiza├º├úo e Conte├║do do Trabalho,75.00,alto,2026-03-24 18:02:14.850262
773,10095,3,Rela├º├Áes Sociais e Lideran├ºa,75.00,alto,2026-03-24 18:02:14.850262
774,10095,4,Interface Trabalho-Indiv├¡duo,75.00,alto,2026-03-24 18:02:14.850262
775,10095,5,Valores Organizacionais,75.00,alto,2026-03-24 18:02:14.850262
776,10095,6,Tra├ºos de Personalidade,75.00,alto,2026-03-24 18:02:14.850262
777,10095,7,Sa├║de e Bem-Estar,75.00,alto,2026-03-24 18:02:14.850262
778,10095,8,Comportamentos Ofensivos,75.00,alto,2026-03-24 18:02:14.850262
779,10095,9,Comportamento de Jogo,75.00,alto,2026-03-24 18:02:14.850262
780,10095,10,Endividamento Financeiro,75.00,alto,2026-03-24 18:02:14.850262
781,10125,1,Demandas no Trabalho,81.25,alto,2026-03-24 23:19:23.22066
782,10125,2,Organiza├º├úo e Conte├║do do Trabalho,87.50,alto,2026-03-24 23:19:23.22066
783,10125,3,Rela├º├Áes Sociais e Lideran├ºa,83.33,alto,2026-03-24 23:19:23.22066
784,10125,4,Interface Trabalho-Indiv├¡duo,37.50,medio,2026-03-24 23:19:23.22066
785,10125,5,Valores Organizacionais,58.33,medio,2026-03-24 23:19:23.22066
786,10125,6,Tra├ºos de Personalidade,100.00,alto,2026-03-24 23:19:23.22066
787,10125,7,Sa├║de e Bem-Estar,75.00,alto,2026-03-24 23:19:23.22066
788,10125,8,Comportamentos Ofensivos,0.00,baixo,2026-03-24 23:19:23.22066
789,10125,9,Comportamento de Jogo,0.00,baixo,2026-03-24 23:19:23.22066
790,10125,10,Endividamento Financeiro,0.00,baixo,2026-03-24 23:19:23.22066
791,10140,1,Demandas no Trabalho,37.50,medio,2026-03-25 12:42:59.891275
792,10140,2,Organiza├º├úo e Conte├║do do Trabalho,81.25,alto,2026-03-25 12:42:59.891275
793,10140,3,Rela├º├Áes Sociais e Lideran├ºa,87.50,alto,2026-03-25 12:42:59.891275
794,10140,4,Interface Trabalho-Indiv├¡duo,25.00,baixo,2026-03-25 12:42:59.891275
795,10140,5,Valores Organizacionais,75.00,alto,2026-03-25 12:42:59.891275
796,10140,6,Tra├ºos de Personalidade,75.00,alto,2026-03-25 12:42:59.891275
797,10140,7,Sa├║de e Bem-Estar,33.33,medio,2026-03-25 12:42:59.891275
798,10140,8,Comportamentos Ofensivos,0.00,baixo,2026-03-25 12:42:59.891275
799,10140,9,Comportamento de Jogo,6.25,baixo,2026-03-25 12:42:59.891275
800,10140,10,Endividamento Financeiro,25.00,baixo,2026-03-25 12:42:59.891275
801,10138,1,Demandas no Trabalho,50.00,medio,2026-03-25 12:45:50.002273
802,10138,2,Organiza├º├úo e Conte├║do do Trabalho,68.75,alto,2026-03-25 12:45:50.002273
803,10138,3,Rela├º├Áes Sociais e Lideran├ºa,50.00,medio,2026-03-25 12:45:50.002273
804,10138,4,Interface Trabalho-Indiv├¡duo,31.25,baixo,2026-03-25 12:45:50.002273
805,10138,5,Valores Organizacionais,50.00,medio,2026-03-25 12:45:50.002273
806,10138,6,Tra├ºos de Personalidade,62.50,medio,2026-03-25 12:45:50.002273
807,10138,7,Sa├║de e Bem-Estar,41.67,medio,2026-03-25 12:45:50.002273
808,10138,8,Comportamentos Ofensivos,0.00,baixo,2026-03-25 12:45:50.002273
809,10138,9,Comportamento de Jogo,0.00,baixo,2026-03-25 12:45:50.002273
810,10138,10,Endividamento Financeiro,12.50,baixo,2026-03-25 12:45:50.002273
811,10141,1,Demandas no Trabalho,75.00,alto,2026-03-26 18:20:37.55161
812,10141,2,Organiza├º├úo e Conte├║do do Trabalho,50.00,medio,2026-03-26 18:20:37.55161
813,10141,3,Rela├º├Áes Sociais e Lideran├ºa,75.00,alto,2026-03-26 18:20:37.55161
814,10141,4,Interface Trabalho-Indiv├¡duo,50.00,medio,2026-03-26 18:20:37.55161
815,10141,5,Valores Organizacionais,100.00,alto,2026-03-26 18:20:37.55161
816,10141,6,Tra├ºos de Personalidade,100.00,alto,2026-03-26 18:20:37.55161
817,10141,7,Sa├║de e Bem-Estar,33.33,medio,2026-03-26 18:20:37.55161
818,10141,8,Comportamentos Ofensivos,50.00,medio,2026-03-26 18:20:37.55161
819,10141,9,Comportamento de Jogo,6.25,baixo,2026-03-26 18:20:37.55161
820,10141,10,Endividamento Financeiro,56.25,medio,2026-03-26 18:20:37.55161
821,10142,1,Demandas no Trabalho,100.00,alto,2026-03-27 18:08:48.072778
822,10142,2,Organiza├º├úo e Conte├║do do Trabalho,100.00,alto,2026-03-27 18:08:48.072778
823,10142,3,Rela├º├Áes Sociais e Lideran├ºa,100.00,alto,2026-03-27 18:08:48.072778
824,10142,4,Interface Trabalho-Indiv├¡duo,100.00,alto,2026-03-27 18:08:48.072778
825,10142,5,Valores Organizacionais,100.00,alto,2026-03-27 18:08:48.072778
826,10142,6,Tra├ºos de Personalidade,100.00,alto,2026-03-27 18:08:48.072778
827,10142,7,Sa├║de e Bem-Estar,100.00,alto,2026-03-27 18:08:48.072778
828,10142,8,Comportamentos Ofensivos,100.00,alto,2026-03-27 18:08:48.072778
829,10142,9,Comportamento de Jogo,100.00,alto,2026-03-27 18:08:48.072778
830,10142,10,Endividamento Financeiro,100.00,alto,2026-03-27 18:08:48.072778
831,10091,1,Demandas no Trabalho,93.75,alto,2026-03-30 16:39:34.450812
832,10091,2,Organiza├º├úo e Conte├║do do Trabalho,68.75,alto,2026-03-30 16:39:34.450812
833,10091,3,Rela├º├Áes Sociais e Lideran├ºa,41.67,medio,2026-03-30 16:39:34.450812
834,10091,4,Interface Trabalho-Indiv├¡duo,75.00,alto,2026-03-30 16:39:34.450812
835,10091,5,Valores Organizacionais,41.67,medio,2026-03-30 16:39:34.450812
836,10091,6,Tra├ºos de Personalidade,50.00,medio,2026-03-30 16:39:34.450812
837,10091,7,Sa├║de e Bem-Estar,66.67,alto,2026-03-30 16:39:34.450812
838,10091,8,Comportamentos Ofensivos,25.00,baixo,2026-03-30 16:39:34.450812
839,10091,9,Comportamento de Jogo,50.00,medio,2026-03-30 16:39:34.450812
840,10091,10,Endividamento Financeiro,81.25,alto,2026-03-30 16:39:34.450812
841,10145,1,Demandas no Trabalho,100.00,alto,2026-03-31 20:00:33.942687
842,10145,2,Organiza├º├úo e Conte├║do do Trabalho,100.00,alto,2026-03-31 20:00:33.942687
843,10145,3,Rela├º├Áes Sociais e Lideran├ºa,100.00,alto,2026-03-31 20:00:33.942687
844,10145,4,Interface Trabalho-Indiv├¡duo,100.00,alto,2026-03-31 20:00:33.942687
845,10145,5,Valores Organizacionais,100.00,alto,2026-03-31 20:00:33.942687
846,10145,6,Tra├ºos de Personalidade,100.00,alto,2026-03-31 20:00:33.942687
847,10145,7,Sa├║de e Bem-Estar,100.00,alto,2026-03-31 20:00:33.942687
848,10145,8,Comportamentos Ofensivos,100.00,alto,2026-03-31 20:00:33.942687
849,10145,9,Comportamento de Jogo,100.00,alto,2026-03-31 20:00:33.942687
850,10145,10,Endividamento Financeiro,100.00,alto,2026-03-31 20:00:33.942687
851,10144,1,Demandas no Trabalho,62.50,medio,2026-04-01 18:40:05.955341
852,10144,2,Organiza├º├úo e Conte├║do do Trabalho,100.00,alto,2026-04-01 18:40:05.955341
853,10144,3,Rela├º├Áes Sociais e Lideran├ºa,83.33,alto,2026-04-01 18:40:05.955341
854,10144,4,Interface Trabalho-Indiv├¡duo,25.00,baixo,2026-04-01 18:40:05.955341
855,10144,5,Valores Organizacionais,50.00,medio,2026-04-01 18:40:05.955341
856,10144,6,Tra├ºos de Personalidade,100.00,alto,2026-04-01 18:40:05.955341
857,10144,7,Sa├║de e Bem-Estar,8.33,baixo,2026-04-01 18:40:05.955341
858,10144,8,Comportamentos Ofensivos,0.00,baixo,2026-04-01 18:40:05.955341
859,10144,9,Comportamento de Jogo,6.25,baixo,2026-04-01 18:40:05.955341
860,10144,10,Endividamento Financeiro,12.50,baixo,2026-04-01 18:40:05.955341
861,10143,1,Demandas no Trabalho,37.50,medio,2026-04-02 11:40:51.767799
862,10143,2,Organiza├º├úo e Conte├║do do Trabalho,87.50,alto,2026-04-02 11:40:51.767799
863,10143,3,Rela├º├Áes Sociais e Lideran├ºa,75.00,alto,2026-04-02 11:40:51.767799
864,10143,4,Interface Trabalho-Indiv├¡duo,18.75,baixo,2026-04-02 11:40:51.767799
865,10143,5,Valores Organizacionais,50.00,medio,2026-04-02 11:40:51.767799
866,10143,6,Tra├ºos de Personalidade,75.00,alto,2026-04-02 11:40:51.767799
867,10143,7,Sa├║de e Bem-Estar,8.33,baixo,2026-04-02 11:40:51.767799
868,10143,8,Comportamentos Ofensivos,0.00,baixo,2026-04-02 11:40:51.767799
869,10143,9,Comportamento de Jogo,12.50,baixo,2026-04-02 11:40:51.767799
870,10143,10,Endividamento Financeiro,0.00,baixo,2026-04-02 11:40:51.767799
